OBJECTID,Land_Use,Land_Use_Code,RuleID,Shape__Area,Shape__Length
1,Community Mixed Use,CM3,3,1536807.453125,8634.62763045838
2,Community Mixed Use,CM3,3,850656.78125,6698.32416361659
3,Community Mixed Use,CM3,3,843809.89453125,8203.08565409064
4,Community Mixed Use,CM3,3,776923.57421875,8416.14620752293
5,Community Mixed Use,CM3,3,677626.32421875,5310.06040597176
6,Community Mixed Use,CM3,3,633355.91796875,5267.33741483071
7,Community Mixed Use,CM3,3,494906.52734375,3707.05633002547
8,Community Mixed Use,CM3,3,492788.9921875,5845.59971930719
9,Community Mixed Use,CM3,3,483814.23828125,4274.98645986329
10,Community Mixed Use,CM3,3,370709.6875,4992.51307038807
11,Community Mixed Use,CM3,3,302487.69140625,2532.65926213914
12,Community Mixed Use,CM3,3,294485.95703125,5811.03161597411
13,Community Mixed Use,CM3,3,202323.51171875,2985.8503628254
14,Community Mixed Use,CM3,3,184093.79296875,4516.42721245735
15,Community Mixed Use,CM3,3,173810.62890625,2181.199824994
16,Community Mixed Use,CM3,3,168502.6328125,2827.18732774392
17,Community Mixed Use,CM3,3,157785.38671875,2325.53661714085
18,Community Mixed Use,CM3,3,114988.34765625,1546.5096619313
19,Community Mixed Use,CM3,3,114481.4609375,1539.49890443596
20,Community Mixed Use,CM3,3,90895.89453125,2113.69079217598
21,Community Mixed Use,CM3,3,86161.06640625,2122.55232242851
22,Community Mixed Use,CM3,3,77585.57421875,2169.7415113639
23,Community Mixed Use,CM3,3,71642.83203125,1306.91074735371
24,Community Mixed Use,CM3,3,67880.3671875,1447.1950774847
25,Community Mixed Use,CM3,3,66271.8515625,1497.78981598239
26,Community Mixed Use,CM3,3,51391.3359375,1189.57043250911
27,Community Mixed Use,CM3,3,50180.6484375,1206.36719596587
28,Community Mixed Use,CM3,3,45633.27734375,916.331856389318
29,Community Mixed Use,CM3,3,37029.671875,973.870290537719
30,Community Mixed Use,CM3,3,35978.515625,761.09968392367
31,Community Mixed Use,CM3,3,25280.1015625,663.575010638095
32,Community Mixed Use,CM3,3,23443.57421875,864.652441075504
33,Community Mixed Use,CM3,3,17396.59765625,1082.04439498998
34,Community Mixed Use,CM3,3,12076.68359375,758.356216388733
35,Community Mixed Use,CM3,3,11058.1328125,669.802089729314
36,Community Mixed Use,CM3,3,8812.21875,433.987988700618
37,Community Mixed Use,CM3,3,6539.0234375,327.483803805015
38,Community Mixed Use,CM3,3,4972.19140625,295.557754962399
39,Community Mixed Use,CM3,3,4189.4453125,265.317547605686
40,Community Mixed Use,CM3,3,3916.609375,327.357473204484
41,Community Mixed Use,CM3,3,1453.26171875,202.994655722557
42,Community Mixed Use,CM3,3,920.46875,119.934829754552
43,Corridor Mixed Use,CM2,2,2556358.35546875,19138.6853446633
44,Corridor Mixed Use,CM2,2,706376.37890625,11135.6371323826
45,Corridor Mixed Use,CM2,2,663659.5859375,8047.49808076274
46,Corridor Mixed Use,CM2,2,656120.82421875,7155.84388750263
47,Corridor Mixed Use,CM2,2,647492.66796875,5144.04333621528
48,Corridor Mixed Use,CM2,2,641141.33203125,3715.79629747866
49,Corridor Mixed Use,CM2,2,591796.69921875,7758.6606420991
50,Corridor Mixed Use,CM2,2,480396.41796875,6769.95813510775
51,Corridor Mixed Use,CM2,2,465065.09375,6464.78017642614
52,Corridor Mixed Use,CM2,2,463418.69921875,6539.10394669413
53,Corridor Mixed Use,CM2,2,400445.3203125,4037.81865272736
54,Corridor Mixed Use,CM2,2,343151.9609375,5112.87157882235
55,Corridor Mixed Use,CM2,2,333513.515625,4456.83444294802
56,Corridor Mixed Use,CM2,2,310231.11328125,4418.74174538153
57,Corridor Mixed Use,CM2,2,294473.171875,3248.91417408199
58,Corridor Mixed Use,CM2,2,289251.515625,4795.26154630534
59,Corridor Mixed Use,CM2,2,273756.0546875,4003.87953374248
60,Corridor Mixed Use,CM2,2,242311.41796875,4210.08837745336
61,Corridor Mixed Use,CM2,2,214318.76953125,2032.53538226111
62,Corridor Mixed Use,CM2,2,202714.1015625,2513.17753618644
63,Corridor Mixed Use,CM2,2,185990.15625,2869.09119695826
64,Corridor Mixed Use,CM2,2,164331.84375,2329.98178492625
65,Corridor Mixed Use,CM2,2,157939.5703125,2565.46888043201
66,Corridor Mixed Use,CM2,2,147877.05078125,2180.93655717075
67,Corridor Mixed Use,CM2,2,130490.5703125,2143.7072847948
68,Corridor Mixed Use,CM2,2,123518.30859375,2452.8829576375
69,Corridor Mixed Use,CM2,2,114811.70703125,1853.22674913733
70,Corridor Mixed Use,CM2,2,114053.48828125,1451.52215884859
71,Corridor Mixed Use,CM2,2,103896.9296875,1811.16424266958
72,Corridor Mixed Use,CM2,2,83222.4765625,1469.52284450425
73,Corridor Mixed Use,CM2,2,81362.14453125,1805.83990555218
74,Corridor Mixed Use,CM2,2,77116.078125,1355.69903206003
75,Corridor Mixed Use,CM2,2,76416.91796875,1130.03127852715
76,Corridor Mixed Use,CM2,2,71196.59375,1692.60726561765
77,Corridor Mixed Use,CM2,2,70027.1484375,1197.17428986137
78,Corridor Mixed Use,CM2,2,69009.77734375,1280.99165566858
79,Corridor Mixed Use,CM2,2,66650.98046875,1204.31468029834
80,Corridor Mixed Use,CM2,2,64465.84375,1116.05415529261
81,Corridor Mixed Use,CM2,2,61554.2265625,1176.62330789898
82,Corridor Mixed Use,CM2,2,59656.7421875,1203.5716820233
83,Corridor Mixed Use,CM2,2,56906.34375,1460.54705875827
84,Corridor Mixed Use,CM2,2,52218.09765625,1065.59118565828
85,Corridor Mixed Use,CM2,2,51769.61328125,987.649019906618
86,Corridor Mixed Use,CM2,2,51632.515625,1002.09485095322
87,Corridor Mixed Use,CM2,2,50190.27734375,1092.75723256469
88,Corridor Mixed Use,CM2,2,49920.69921875,984.715174071396
89,Corridor Mixed Use,CM2,2,48186.8125,1151.181545148
90,Corridor Mixed Use,CM2,2,47778.24609375,1377.34483186131
91,Corridor Mixed Use,CM2,2,47620.62890625,921.796732086768
92,Corridor Mixed Use,CM2,2,46214.984375,997.082687927047
93,Corridor Mixed Use,CM2,2,45713.296875,1084.91648616738
94,Corridor Mixed Use,CM2,2,44780.27734375,901.196330833518
95,Corridor Mixed Use,CM2,2,44693.1328125,991.901015514398
96,Corridor Mixed Use,CM2,2,40829.21875,863.421039782521
97,Corridor Mixed Use,CM2,2,40074.61328125,829.264428211826
98,Corridor Mixed Use,CM2,2,39831.78515625,851.31973589504
99,Corridor Mixed Use,CM2,2,39517.92578125,1059.94621271206
100,Corridor Mixed Use,CM2,2,39098.5703125,850.052453047699
101,Corridor Mixed Use,CM2,2,38242.35546875,1066.94718882708
102,Corridor Mixed Use,CM2,2,37980.08984375,1244.28895158024
103,Corridor Mixed Use,CM2,2,34373.59375,772.928859344571
104,Corridor Mixed Use,CM2,2,33058.44921875,1053.83335743585
105,Corridor Mixed Use,CM2,2,32478.83984375,820.814088577241
106,Corridor Mixed Use,CM2,2,30809.80078125,891.110353026165
107,Corridor Mixed Use,CM2,2,28580.41796875,709.062415121676
108,Corridor Mixed Use,CM2,2,28091.87109375,768.278789924249
109,Corridor Mixed Use,CM2,2,26234.88671875,667.526449583917
110,Corridor Mixed Use,CM2,2,25588.265625,693.76222953422
111,Corridor Mixed Use,CM2,2,24961.32421875,741.65583160903
112,Corridor Mixed Use,CM2,2,24426.39453125,855.64401821624
113,Corridor Mixed Use,CM2,2,22426.86328125,841.201971775062
114,Corridor Mixed Use,CM2,2,22206.41796875,596.584379668768
115,Corridor Mixed Use,CM2,2,20454.0546875,728.829094623742
116,Corridor Mixed Use,CM2,2,20379.4296875,655.747669730808
117,Corridor Mixed Use,CM2,2,20030.23046875,582.773953619847
118,Corridor Mixed Use,CM2,2,18521.50390625,624.449078184068
119,Corridor Mixed Use,CM2,2,18015.78515625,1015.0904109752
120,Corridor Mixed Use,CM2,2,17415.6796875,689.208933057565
121,Corridor Mixed Use,CM2,2,17348.4453125,561.210600010623
122,Corridor Mixed Use,CM2,2,15666.09375,644.816599549981
123,Corridor Mixed Use,CM2,2,15431.31640625,580.304794920395
124,Corridor Mixed Use,CM2,2,14303.99609375,535.888994766737
125,Corridor Mixed Use,CM2,2,13934.42578125,517.57733026029
126,Corridor Mixed Use,CM2,2,13454.10546875,522.961314896311
127,Corridor Mixed Use,CM2,2,13187.54296875,511.353563183467
128,Corridor Mixed Use,CM2,2,12709.3125,463.828212142974
129,Corridor Mixed Use,CM2,2,11264.6640625,517.813712170763
130,Corridor Mixed Use,CM2,2,11027.109375,520.83622612363
131,Corridor Mixed Use,CM2,2,10172.09765625,414.837836065667
132,Corridor Mixed Use,CM2,2,9462.9140625,442.144640647515
133,Corridor Mixed Use,CM2,2,9045.48046875,446.544203477697
134,Corridor Mixed Use,CM2,2,8724.2578125,540.462652829474
135,Corridor Mixed Use,CM2,2,8709.17578125,505.633920959226
136,Corridor Mixed Use,CM2,2,8700.47265625,391.883288446078
137,Corridor Mixed Use,CM2,2,8565.32421875,448.108909026185
138,Corridor Mixed Use,CM2,2,8103.76171875,497.647985527169
139,Corridor Mixed Use,CM2,2,7836.328125,441.795337470623
140,Corridor Mixed Use,CM2,2,7669.8203125,430.609642380352
141,Corridor Mixed Use,CM2,2,7151.2890625,341.280464905824
142,Corridor Mixed Use,CM2,2,6946.37109375,400.668477980671
143,Corridor Mixed Use,CM2,2,6521.91015625,324.750623718244
144,Corridor Mixed Use,CM2,2,6461.50390625,343.170077680038
145,Corridor Mixed Use,CM2,2,6401.40625,321.572502797829
146,Corridor Mixed Use,CM2,2,5992.8125,310.484379164665
147,Corridor Mixed Use,CM2,2,5527.625,297.71702077331
148,Corridor Mixed Use,CM2,2,5425.80859375,377.021635527793
149,Corridor Mixed Use,CM2,2,4528.23046875,269.412397341838
150,Corridor Mixed Use,CM2,2,4398.76171875,265.637851708095
151,Corridor Mixed Use,CM2,2,4055.10546875,258.382264577977
152,Corridor Mixed Use,CM2,2,3806.765625,250.584333616478
153,Corridor Mixed Use,CM2,2,3718.59765625,247.621917101869
154,Corridor Mixed Use,CM2,2,3623.6796875,249.563190321551
155,Corridor Mixed Use,CM2,2,3513.6875,243.57011607897
156,Corridor Mixed Use,CM2,2,3480.99609375,240.384974660941
157,Corridor Mixed Use,CM2,2,3427.27734375,239.597131888928
158,Corridor Mixed Use,CM2,2,2922.23828125,244.625040249852
159,Corridor Mixed Use,CM2,2,2902.0078125,221.810427478199
160,Corridor Mixed Use,CM2,2,2638.9140625,208.736909356992
161,Corridor Mixed Use,CM2,2,2409.07421875,206.654365328755
162,Corridor Mixed Use,CM2,2,2364.77734375,209.06941722292
163,Corridor Mixed Use,CM2,2,2285.98046875,207.007179783857
164,Corridor Mixed Use,CM2,2,2283.59765625,207.45370845666
165,Corridor Mixed Use,CM2,2,2244.75390625,205.797567355838
166,Corridor Mixed Use,CM2,2,2178.46484375,203.825590121517
167,Corridor Mixed Use,CM2,2,2165.12890625,204.444862517014
168,Corridor Mixed Use,CM2,2,2069.43359375,202.052427662165
169,Corridor Mixed Use,CM2,2,1546.83984375,161.332285975044
170,Corridor Mixed Use,CM2,2,1517.9609375,155.99019782997
171,Corridor Mixed Use,CM2,2,1263.84765625,178.428319300857
172,Destination Mixed Use,CM4,4,313782.5078125,2488.14019143621
173,Destination Mixed Use,CM4,4,160710.72265625,3263.33937624392
174,Destination Mixed Use,CM4,4,150318.98046875,1954.56759007691
175,Destination Mixed Use,CM4,4,139183.65234375,1702.0191080837
176,Destination Mixed Use,CM4,4,130978.3359375,1898.10058824639
177,Destination Mixed Use,CM4,4,93116.796875,2296.14354416403
178,Destination Mixed Use,CM4,4,84618.69921875,1971.026659792
179,Destination Mixed Use,CM4,4,69940.22265625,1155.40099798224
180,Destination Mixed Use,CM4,4,69043.1484375,1471.01591309406
181,Destination Mixed Use,CM4,4,64267.1015625,1183.6013286204
182,Destination Mixed Use,CM4,4,41921.98046875,1249.84896738925
183,Destination Mixed Use,CM4,4,41747.8203125,987.722543575651
184,Destination Mixed Use,CM4,4,32197.25,1392.36801841706
185,Destination Mixed Use,CM4,4,29458.45703125,812.770805753649
186,Destination Mixed Use,CM4,4,27326.1171875,710.97439332991
187,Destination Mixed Use,CM4,4,25751.875,664.571551042666
188,Downtown Center,DT1,5,1920084.49609375,10579.1687422718
189,Downtown Center,DT1,5,1806319.08984375,9250.71963398995
190,Downtown Center,DT1,5,1527053.13671875,7007.47901823014
191,Downtown Center,DT1,5,1065959.796875,10612.27409901
192,Downtown Center,DT1,5,683658.19140625,3769.58729433654
193,Downtown Center,DT1,5,320095.86328125,3320.59876847477
194,Downtown Center,DT1,5,199273.66015625,2557.37606808396
195,Downtown Center,DT1,5,85087.0390625,1548.4821677208
196,Downtown Center,DT1,5,70774.33984375,1231.4876712912
197,Downtown Center,DT1,5,65769.28515625,1316.22541751645
198,Downtown Center,DT1,5,49050.12109375,901.018127331087
199,Downtown Center,DT1,5,6491.265625,322.309487788643
200,Downtown Center,DT1,5,3761.921875,250.677746651325
201,Downtown Center,DT1,5,1048.38671875,155.588694339775
202,Downtown Center,DT1,5,674.35546875,127.005647949652
203,Downtown Destination,DT2,6,2531928.234375,28465.8167542593
204,Downtown Destination,DT2,6,205901.63671875,2826.61025509275
205,Neighborhood Mixed Use,CM1,1,407901.59765625,2928.13194011736
206,Neighborhood Mixed Use,CM1,1,200440.0859375,3108.95870818046
207,Neighborhood Mixed Use,CM1,1,118165.37109375,2196.73864309309
208,Neighborhood Mixed Use,CM1,1,116072.69140625,2520.26386922588
209,Neighborhood Mixed Use,CM1,1,93644.68359375,2374.19774701051
210,Neighborhood Mixed Use,CM1,1,70664.5,1439.63267797561
211,Neighborhood Mixed Use,CM1,1,69409.05078125,1878.84531293817
212,Neighborhood Mixed Use,CM1,1,60064.97265625,1382.46968893619
213,Neighborhood Mixed Use,CM1,1,50685.703125,1009.63573352139
214,Neighborhood Mixed Use,CM1,1,49192.04296875,998.434946545732
215,Neighborhood Mixed Use,CM1,1,41070.48828125,947.967984475692
216,Neighborhood Mixed Use,CM1,1,33367.4609375,926.590566942331
217,Neighborhood Mixed Use,CM1,1,29776.94140625,710.593335719803
218,Neighborhood Mixed Use,CM1,1,24364.83203125,723.918590191105
219,Neighborhood Mixed Use,CM1,1,22382.88671875,812.003814630886
220,Neighborhood Mixed Use,CM1,1,21754.26171875,698.396176904887
221,Neighborhood Mixed Use,CM1,1,20730.1328125,864.272586495954
222,Neighborhood Mixed Use,CM1,1,20569.0703125,857.69244115431
223,Neighborhood Mixed Use,CM1,1,19071.9921875,584.024547248013
224,Neighborhood Mixed Use,CM1,1,18666.87890625,618.656293122161
225,Neighborhood Mixed Use,CM1,1,18384.640625,676.228795238064
226,Neighborhood Mixed Use,CM1,1,18339.046875,603.737217254295
227,Neighborhood Mixed Use,CM1,1,17820.46875,587.572434163802
228,Neighborhood Mixed Use,CM1,1,16863.4375,660.995636839339
229,Neighborhood Mixed Use,CM1,1,16663.203125,615.596507463293
230,Neighborhood Mixed Use,CM1,1,16114.48046875,619.488381114016
231,Neighborhood Mixed Use,CM1,1,15911.3046875,648.023059017415
232,Neighborhood Mixed Use,CM1,1,15877.35546875,713.01043878105
233,Neighborhood Mixed Use,CM1,1,15600.62890625,534.487693272222
234,Neighborhood Mixed Use,CM1,1,15254.8828125,496.999061409108
235,Neighborhood Mixed Use,CM1,1,14323.296875,640.996726857515
236,Neighborhood Mixed Use,CM1,1,14177.3984375,523.290793642812
237,Neighborhood Mixed Use,CM1,1,14113.68359375,727.287643537495
238,Neighborhood Mixed Use,CM1,1,12697.7890625,512.02394418262
239,Neighborhood Mixed Use,CM1,1,12170.9609375,615.155169742751
240,Neighborhood Mixed Use,CM1,1,12134.05078125,498.235512288166
241,Neighborhood Mixed Use,CM1,1,11685.14453125,465.833134544242
242,Neighborhood Mixed Use,CM1,1,11702.55078125,450.420315094489
243,Neighborhood Mixed Use,CM1,1,11347.2890625,559.786665818729
244,Neighborhood Mixed Use,CM1,1,10191.3359375,509.03268693962
245,Neighborhood Mixed Use,CM1,1,10174.28515625,477.229083834655
246,Neighborhood Mixed Use,CM1,1,10067.62890625,579.465935759015
247,Neighborhood Mixed Use,CM1,1,9937.48046875,470.743963065718
248,Neighborhood Mixed Use,CM1,1,9787.10546875,451.72627527202
249,Neighborhood Mixed Use,CM1,1,9467.234375,484.621589205207
250,Neighborhood Mixed Use,CM1,1,9119.57421875,476.02763328636
251,Neighborhood Mixed Use,CM1,1,8750.80859375,400.150559801334
252,Neighborhood Mixed Use,CM1,1,8711.06640625,426.872340195605
253,Neighborhood Mixed Use,CM1,1,8509.73828125,410.183220907293
254,Neighborhood Mixed Use,CM1,1,8271.53125,379.91703501896
255,Neighborhood Mixed Use,CM1,1,8214.375,392.951656046439
256,Neighborhood Mixed Use,CM1,1,7798.83203125,443.25286123957
257,Neighborhood Mixed Use,CM1,1,7789.1015625,363.227510256978
258,Neighborhood Mixed Use,CM1,1,7694.1015625,403.644705966526
259,Neighborhood Mixed Use,CM1,1,7393.90234375,350.910616143767
260,Neighborhood Mixed Use,CM1,1,7212.1328125,434.82388482118
261,Neighborhood Mixed Use,CM1,1,7137.203125,355.953122491945
262,Neighborhood Mixed Use,CM1,1,7054.1640625,383.059471628481
263,Neighborhood Mixed Use,CM1,1,6952.73046875,408.233908990542
264,Neighborhood Mixed Use,CM1,1,6847.9921875,332.154640934607
265,Neighborhood Mixed Use,CM1,1,6533.74609375,323.16878846452
266,Neighborhood Mixed Use,CM1,1,6479.3515625,325.032437654
267,Neighborhood Mixed Use,CM1,1,6340.38671875,373.233404560307
268,Neighborhood Mixed Use,CM1,1,6060.31640625,402.745758358934
269,Neighborhood Mixed Use,CM1,1,6053.41796875,312.963628937251
270,Neighborhood Mixed Use,CM1,1,5758.53515625,394.43531896165
271,Neighborhood Mixed Use,CM1,1,5759.95703125,304.207874055852
272,Neighborhood Mixed Use,CM1,1,5486.19921875,381.554987269741
273,Neighborhood Mixed Use,CM1,1,5428.609375,294.610889580879
274,Neighborhood Mixed Use,CM1,1,5373.375,294.447463481065
275,Neighborhood Mixed Use,CM1,1,5352.44140625,333.505028539454
276,Neighborhood Mixed Use,CM1,1,5304.515625,358.683055301434
277,Neighborhood Mixed Use,CM1,1,5304.8984375,293.835900762655
278,Neighborhood Mixed Use,CM1,1,5244.3046875,391.188916694977
279,Neighborhood Mixed Use,CM1,1,5162.8828125,293.589875036679
280,Neighborhood Mixed Use,CM1,1,5126.23828125,285.844627608615
281,Neighborhood Mixed Use,CM1,1,5075.08984375,383.954401143664
282,Neighborhood Mixed Use,CM1,1,4977.0078125,294.375178072413
283,Neighborhood Mixed Use,CM1,1,4982.8984375,294.231579934669
284,Neighborhood Mixed Use,CM1,1,4916.90625,356.171793734447
285,Neighborhood Mixed Use,CM1,1,4851.15625,313.500663374871
286,Neighborhood Mixed Use,CM1,1,4840.6328125,278.565269139607
287,Neighborhood Mixed Use,CM1,1,4831.46484375,278.184462447227
288,Neighborhood Mixed Use,CM1,1,4747.43359375,281.837934398411
289,Neighborhood Mixed Use,CM1,1,4674.796875,290.435691553184
290,Neighborhood Mixed Use,CM1,1,4646.91796875,273.277711880631
291,Neighborhood Mixed Use,CM1,1,4645.49609375,297.46200622889
292,Neighborhood Mixed Use,CM1,1,4560.12109375,277.373347206496
293,Neighborhood Mixed Use,CM1,1,4489.609375,275.929775526939
294,Neighborhood Mixed Use,CM1,1,4434.12890625,266.91674265133
295,Neighborhood Mixed Use,CM1,1,4340.95703125,265.005134718565
296,Neighborhood Mixed Use,CM1,1,4216.92578125,261.051464320243
297,Neighborhood Mixed Use,CM1,1,4039.796875,256.37728053382
298,Neighborhood Mixed Use,CM1,1,4040.70703125,256.472998689356
299,Neighborhood Mixed Use,CM1,1,3925.98828125,341.422733879127
300,Neighborhood Mixed Use,CM1,1,3762.66796875,247.714094225762
301,Neighborhood Mixed Use,CM1,1,3736.8359375,247.060651878543
302,Neighborhood Mixed Use,CM1,1,3713.1328125,246.129960161648
303,Neighborhood Mixed Use,CM1,1,3693.80078125,246.449457899352
304,Neighborhood Mixed Use,CM1,1,3646.90625,244.70454427509
305,Neighborhood Mixed Use,CM1,1,3615.9140625,242.840297508709
306,Neighborhood Mixed Use,CM1,1,3545.96484375,243.281068534244
307,Neighborhood Mixed Use,CM1,1,3503.21484375,240.573551652562
308,Neighborhood Mixed Use,CM1,1,3493.67578125,240.946195856846
309,Neighborhood Mixed Use,CM1,1,3395.16015625,315.717033426906
310,Neighborhood Mixed Use,CM1,1,3389.09765625,236.937393549256
311,Neighborhood Mixed Use,CM1,1,3327.375,236.024632015595
312,Neighborhood Mixed Use,CM1,1,3289.359375,234.52107011685
313,Neighborhood Mixed Use,CM1,1,3286.3125,231.898510445785
314,Neighborhood Mixed Use,CM1,1,3251.671875,233.454026454705
315,Neighborhood Mixed Use,CM1,1,3200.17578125,255.92287057856
316,Neighborhood Mixed Use,CM1,1,3159.44140625,247.26772605151
317,Neighborhood Mixed Use,CM1,1,3157.15625,244.404511552607
318,Neighborhood Mixed Use,CM1,1,3161.59765625,229.377425639251
319,Neighborhood Mixed Use,CM1,1,3154.57421875,230.965174869662
320,Neighborhood Mixed Use,CM1,1,3121.421875,223.532569642484
321,Neighborhood Mixed Use,CM1,1,3110.7265625,261.11298520792
322,Neighborhood Mixed Use,CM1,1,3107.06640625,255.695501030477
323,Neighborhood Mixed Use,CM1,1,3098.04296875,229.554468569689
324,Neighborhood Mixed Use,CM1,1,3071.91015625,226.475263362943
325,Neighborhood Mixed Use,CM1,1,2894.625,218.749218934064
326,Neighborhood Mixed Use,CM1,1,2872.87109375,215.707531730834
